population,age,white,minority,tot_households,average_household_size,married_households,nonfamily_households,median_household_income,owner,renter,median_gross_rent,tot_gross_rent_as_percent_of_income,less_than_30_of_income,more_than_30_of_income,median_gross_rent_as_percent_of_income,median_n_rooms,less_than_high_school,high_school,bachelors_degree,masters_degree,professional_school_degree,doctorate_degree,employed,unemployed
81.0,32.9,0.6428978893325727,0.35710211066742725,484.0,3.62,0.4607438016528926,0.33264462809917356,93333.0,0.5881346263548203,0.41186537364517967,1431.0,208.0,0.09925841414717627,0.01939532230462065,16.8,5.9,0.26644182124789206,0.06745362563237774,0.28161888701517707,0.23018549747048903,0.021079258010118045,0.0,0.7153787299158378,0.0703902065799541
33.0,45.9,0.6901408450704225,0.30985915492957744,276.0,2.32,0.5833333333333334,0.36594202898550726,35985.0,0.6666666666666666,0.3333333333333333,1231.0,137.0,0.0,0.21439749608763695,50.0,4.0,0.3505535055350554,0.26752767527675275,0.1992619926199262,0.027675276752767528,0.03690036900369004,0.025830258302583026,0.5975395430579965,0.0
35.0,30.4,0.8528571428571429,0.14714285714285713,377.0,1.86,0.16976127320954906,0.7214854111405835,70903.0,0.44571428571428573,0.5542857142857143,1173.0,232.0,0.21142857142857144,0.12,26.1,4.1,0.02276707530647986,0.08231173380035026,0.553415061295972,0.09281961471103327,0.10332749562171628,0.050788091068301226,0.7649842271293376,0.09936908517350158
105.0,35.3,0.6208125445473984,0.3791874554526016,636.0,2.19,0.30974842767295596,0.4937106918238994,49844.0,0.4268292682926829,0.573170731707317,1021.0,346.0,0.10616929698708752,0.12769010043041606,31.7,4.8,0.08417200365965233,0.15919487648673375,0.19121683440073192,0.22140896614821592,0.12076852698993595,0.03751143641354071,0.48128807658833767,0.12967798085291557
70.0,32.3,0.4968722073279714,0.5031277926720286,412.0,2.52,0.20145631067961164,0.5169902912621359,0.0,0.34937439846005774,0.6506256015399422,979.0,270.0,0.09817131857555342,0.15495668912415783,33.7,5.1,0.0632111251580278,0.23893805309734514,0.2515802781289507,0.09481668773704172,0.03413400758533502,0.0,0.7676056338028169,0.014084507042253521
53.0,39.6,0.5541044776119403,0.4458955223880597,246.0,2.18,0.3699186991869919,0.45934959349593496,79250.0,0.9309701492537313,0.06902985074626866,1175.0,21.0,0.011194029850746268,0.027985074626865673,31.5,6.0,0.11421911421911422,0.13053613053613053,0.3962703962703963,0.2097902097902098,0.03263403263403263,0.0,0.575107296137339,0.06866952789699571
71.0,34.0,0.5413953488372093,0.4586046511627907,398.0,2.7,0.17336683417085427,0.5402010050251256,39583.0,0.45488372093023255,0.5451162790697675,812.0,249.0,0.12279069767441861,0.10883720930232559,26.6,5.2,0.2845953002610966,0.2584856396866841,0.1762402088772846,0.07963446475195822,0.010443864229765013,0.0,0.5160220994475138,0.10939226519337017
80.0,38.7,0.965556831228473,0.03444316877152698,390.0,2.23,0.40512820512820513,0.47435897435897434,55000.0,0.8679678530424799,0.13203214695752008,1042.0,89.0,0.04936854190585534,0.05281285878300804,35.4,5.3,0.05625879043600562,0.46554149085794655,0.2180028129395218,0.12939521800281295,0.0,0.011251758087201125,0.6183510638297872,0.03324468085106383
66.0,31.1,0.7091595845136922,0.29084041548630785,354.0,2.99,0.3107344632768362,0.4745762711864407,35987.0,0.4381491973559962,0.5618508026440038,1082.0,199.0,0.07365439093484419,0.11425873465533522,34.5,4.7,0.26384839650145775,0.2259475218658892,0.2594752186588921,0.056851311953352766,0.023323615160349854,0.0,0.7484811664641555,0.0692588092345079
127.0,30.9,0.45087719298245615,0.5491228070175439,670.0,3.38,0.3402985074626866,0.4701492537313433,53833.0,0.3464254192409532,0.6535745807590467,1004.0,357.0,0.08340688437775816,0.05207413945278023,23.8,5.3,0.2092471843509188,0.20569057498518079,0.1991701244813278,0.13752222880853587,0.014226437462951986,0.0035566093657379964,0.5012800819252432,0.13261648745519714
76.0,40.3,0.7632950990615224,0.23670490093847757,408.0,2.35,0.27941176470588236,0.6470588235294118,59625.0,0.7789363920750783,0.2210636079249218,1127.0,128.0,0.08029197080291971,0.04483837330552659,27.9,5.1,0.05114401076716016,0.35800807537012114,0.2772543741588156,0.07267833109017496,0.034993270524899055,0.0,0.5497630331753555,0.015402843601895734
99.0,34.0,0.9781094527363184,0.021890547263681594,396.0,2.54,0.2777777777777778,0.5707070707070707,75625.0,0.7651741293532338,0.23482587064676616,1198.0,98.0,0.026865671641791045,0.061691542288557215,32.1,5.0,0.14446002805049088,0.21458625525946703,0.1753155680224404,0.10238429172510519,0.0364656381486676,0.011220196353436185,0.6764314247669774,0.03062583222370173
57.0,38.8,0.5422832980972516,0.45771670190274844,341.0,2.77,0.3489736070381232,0.5219941348973607,57917.0,0.758985200845666,0.24101479915433405,818.0,124.0,0.045454545454545456,0.07505285412262157,31.8,4.6,0.16025641025641027,0.28205128205128205,0.09615384615384616,0.17564102564102563,0.029487179487179487,0.023076923076923078,0.7014218009478673,0.04976303317535545
56.0,45.1,0.9509322865554465,0.04906771344455348,442.0,2.31,0.38461538461538464,0.5067873303167421,65333.0,0.7154072620215898,0.2845927379784102,1221.0,135.0,0.02551521099116781,0.1069676153091266,39.9,5.5,0.10076670317634173,0.312157721796276,0.380065717415115,0.10076670317634173,0.01642935377875137,0.0,0.6968085106382979,0.010638297872340425
